name,position,team,total_points,was_home,GW,strength,enemy_strength_ovr,enemy_attack_ovr,enemy_defence_ovr,bps_last5_mean,clean_sheets_last5_mean,clearances_blocks_interceptions_last5_mean,creativity_last5_mean,defensive_contribution_last5_mean,expected_goal_involvements_last5_mean,expected_goals_conceded_last5_mean,goals_conceded_last5_mean,goals_scored_last5_mean,ict_index_last5_mean,influence_last5_mean,recoveries_last5_mean,tackles_last5_mean,threat_last5_mean,yellow_cards_last5_mean,minutes_last5_mean
Rúben dos Santos Gato Alves Dias,0,Man City,6,1,17,3,1075,1050,1100,20.2,0.4,6.6,8.44,6.8,0.07,1.46,1.6,0.4,5.04,35.72,2.8,0.2,6.0,0.0,90.0
Rúben dos Santos Gato Alves Dias,0,Man City,3,0,18,3,1130,1110,1150,20.4,0.6,6.2,5.02,6.2,0.06,1.2,1.2,0.2,3.88,27.68,3.2,0.0,6.0,0.0,90.0
Rúben dos Santos Gato Alves Dias,0,Man City,6,0,19,3,1145,1120,1170,21.8,0.6,8.0,4.92,8.0,0.06,1.01,1.0,0.2,4.18,30.92,3.4,0.0,5.8,0.2,90.0
Rúben dos Santos Gato Alves Dias,0,Man City,5,1,20,3,1180,1140,1220,27.6,0.8,8.0,5.92,8.0,0.06,0.99,0.2,0.2,4.3,31.16,3.2,0.0,5.8,0.2,90.0
Samuel Chukwueze,1,Fulham,2,0,24,3,1205,1150,1260,18.0,0.0,2.33,14.23,8.33,0.42,1.35,1.33,0.0,4.13,16.8,5.67,0.33,10.33,0.0,81.67
Sander Berge,1,Fulham,4,1,4,3,1095,1080,1110,8.33,0.0,1.67,2.27,5.33,0.16,1.68,1.33,0.0,1.37,7.73,2.67,1.0,3.67,0.0,81.67
Sander Berge,1,Fulham,2,1,5,3,1135,1100,1170,10.75,0.25,2.5,6.35,7.5,0.16,1.46,1.0,0.0,1.98,10.65,3.5,1.5,2.75,0.25,82.0
Sander Berge,1,Fulham,2,0,6,3,1185,1170,1200,11.6,0.2,2.8,7.58,8.0,0.13,1.28,1.0,0.0,2.12,11.04,3.8,1.4,2.6,0.2,83.6
Sander Berge,1,Fulham,2,0,7,3,1220,1240,1200,13.6,0.2,3.0,7.94,8.8,0.13,1.3,1.4,0.0,2.28,12.28,4.4,1.4,2.6,0.2,88.6
Sander Berge,1,Fulham,2,1,8,5,1300,1340,1260,14.0,0.2,2.6,7.8,10.2,0.13,1.19,1.8,0.0,2.26,12.56,5.8,1.8,2.2,0.2,88.6
Sander Berge,1,Fulham,2,0,9,3,1220,1180,1260,14.2,0.2,2.4,9.78,9.0,0.05,1.1,1.6,0.0,2.16,11.4,5.0,1.6,0.4,0.2,88.6
Sander Berge,1,Fulham,5,1,10,3,1070,1050,1090,13.6,0.0,2.2,8.6,7.6,0.03,1.37,2.0,0.0,2.12,10.32,4.4,1.0,2.2,0.0,90.0
Sander Berge,1,Fulham,2,0,11,3,1130,1130,1130,14.4,0.2,1.6,12.06,6.6,0.06,1.3,1.8,0.0,2.54,10.08,4.0,1.0,3.2,0.2,90.0
Sander Berge,1,Fulham,3,1,12,3,1100,1100,1100,15.4,0.2,1.8,14.3,7.2,0.06,1.36,1.6,0.0,2.9,11.36,4.2,1.2,3.2,0.2,90.0
Sander Berge,1,Fulham,2,0,13,3,1175,1150,1200,17.8,0.4,2.2,21.38,7.2,0.08,1.17,1.0,0.0,4.08,14.32,3.6,1.4,5.0,0.2,90.0
Sander Berge,1,Fulham,0,1,14,4,1250,1210,1290,17.0,0.4,2.8,19.42,8.0,0.08,0.97,1.0,0.0,3.88,14.32,3.8,1.4,5.0,0.2,90.0
Sander Berge,1,Fulham,2,1,15,3,1165,1150,1180,16.6,0.4,2.4,18.52,8.6,0.07,0.98,1.6,0.0,3.64,14.24,4.0,2.2,3.6,0.2,90.0
Sander Berge,1,Fulham,2,0,16,3,1095,1090,1100,15.6,0.2,2.6,15.42,8.6,0.05,1.12,1.8,0.0,3.24,14.28,3.8,2.2,2.6,0.0,87.0
Sander Berge,1,Fulham,2,1,17,3,1100,1100,1100,15.2,0.2,2.6,16.04,8.6,0.08,1.33,1.8,0.0,3.44,15.72,3.8,2.2,2.6,0.0,87.0
Sander Berge,1,Fulham,3,0,18,3,1075,1050,1100,12.6,0.2,2.8,8.32,8.0,0.05,1.41,1.8,0.0,2.12,11.92,3.4,1.8,0.8,0.2,82.0
Sander Berge,1,Fulham,2,0,19,3,1205,1150,1260,14.4,0.4,3.2,11.76,8.2,0.06,1.42,1.6,0.0,2.86,15.52,3.4,1.6,1.2,0.2,82.0
Sander Berge,1,Fulham,10,1,21,3,1180,1140,1220,13.8,0.4,3.6,10.96,8.2,0.06,1.23,0.8,0.0,2.74,15.12,3.8,0.8,1.2,0.2,77.4
Sander Berge,1,Fulham,2,0,22,3,1145,1100,1190,19.8,0.4,4.6,12.64,10.0,0.07,1.51,0.8,0.0,3.64,22.84,4.0,1.4,0.8,0.2,80.4
Sander Berge,1,Fulham,1,1,23,3,1150,1090,1210,19.6,0.4,4.6,9.94,10.0,0.04,1.31,0.6,0.0,3.16,20.72,4.2,1.2,0.8,0.2,80.4
Sander Berge,1,Fulham,2,0,24,3,1205,1150,1260,20.4,0.2,4.6,10.76,10.6,0.04,1.51,0.8,0.0,3.4,22.44,4.2,1.8,0.8,0.2,85.4
Sandro Tonali,1,Newcastle,3,1,4,3,1070,1050,1090,14.67,0.67,1.33,22.17,6.67,0.11,0.41,0.67,0.0,3.27,7.8,4.67,0.67,2.67,0.0,81.67
Sandro Tonali,1,Newcastle,3,0,5,3,1220,1240,1200,15.5,0.75,1.5,17.88,6.25,0.12,0.43,0.5,0.0,3.8,9.4,4.0,0.75,10.75,0.0,83.75
Sandro Tonali,1,Newcastle,6,1,6,5,1300,1340,1260,16.2,0.8,1.2,20.82,6.6,0.14,0.46,0.4,0.0,4.14,10.96,4.2,1.2,9.6,0.0,85.0
Sandro Tonali,1,Newcastle,3,1,7,3,1100,1100,1100,17.8,0.6,2.0,23.64,6.4,0.16,0.82,0.8,0.0,4.96,16.24,3.2,1.2,9.6,0.0,85.0
Sandro Tonali,1,Newcastle,2,0,8,3,1160,1110,1210,20.2,0.8,2.0,29.84,7.6,0.16,0.82,0.4,0.0,6.14,19.96,3.8,1.8,11.6,0.0,90.0
Sandro Tonali,1,Newcastle,2,0,10,3,1075,1050,1100,20.0,0.6,2.4,28.14,7.4,0.22,0.83,0.6,0.0,6.06,20.32,3.0,2.0,12.0,0.0,85.8
Sandro Tonali,1,Newcastle,4,0,11,3,1175,1110,1240,19.0,0.4,2.4,29.16,7.8,0.19,1.08,1.2,0.0,5.44,19.96,3.6,1.8,5.0,0.0,85.8
Sandro Tonali,1,Newcastle,4,1,12,4,1250,1210,1290,17.6,0.2,3.4,22.98,8.8,0.15,1.14,1.4,0.0,4.56,18.28,4.2,1.2,4.0,0.0,83.0
Sandro Tonali,1,Newcastle,1,1,14,3,1165,1130,1200,14.6,0.2,2.6,17.54,9.6,0.13,1.23,1.2,0.0,3.46,12.08,5.6,1.4,4.8,0.0,83.0
Sandro Tonali,1,Newcastle,0,0,16,3,1145,1120,1170,12.2,0.0,2.4,14.44,8.2,0.12,1.24,1.2,0.0,2.62,10.32,5.0,0.8,1.2,0.0,74.0
Sandro Tonali,1,Newcastle,4,1,17,3,1180,1140,1220,10.0,0.0,3.0,9.2,8.4,0.06,1.13,1.2,0.0,2.02,10.04,4.8,0.6,0.8,0.2,71.8
Sandro Tonali,1,Newcastle,1,0,18,3,1205,1150,1260,10.2,0.0,3.6,8.5,9.8,0.06,1.03,1.0,0.0,1.98,10.36,5.6,0.6,0.8,0.2,71.8
Sandro Tonali,1,Newcastle,2,0,19,3,1095,1090,1100,10.4,0.0,2.8,12.56,8.6,0.07,1.1,1.0,0.0,2.36,10.28,5.0,0.8,0.8,0.4,71.8
Sandro Tonali,1,Newcastle,3,1,20,3,1165,1150,1180,10.2,0.0,2.6,10.68,8.2,0.05,0.82,1.0,0.0,2.16,10.0,5.4,0.2,0.8,0.4,71.8
Sandro Tonali,1,Newcastle,1,1,21,3,1095,1080,1110,11.2,0.2,3.2,7.66,9.2,0.07,0.87,1.0,0.0,1.98,10.2,5.8,0.2,1.8,0.4,75.2
Sandro Tonali,1,Newcastle,2,0,22,3,1085,1050,1120,12.2,0.2,2.4,7.96,8.6,0.08,1.1,1.2,0.0,1.94,8.68,6.0,0.2,2.6,0.2,72.6
Sandro Tonali,1,Newcastle,4,1,23,3,1145,1150,1140,11.6,0.4,2.0,7.86,7.2,0.08,0.91,0.8,0.0,1.9,7.56,4.8,0.4,3.4,0.4,67.8
Sandro Tonali,1,Newcastle,2,0,24,4,1265,1210,1320,13.8,0.4,2.0,4.38,9.2,0.2,0.81,0.8,0.0,2.5,11.28,5.6,1.6,9.0,0.2,69.2
Santiago Ignacio Bueno,0,Wolves,1,0,8,3,1145,1120,1170,13.33,0.0,6.33,10.37,10.33,0.27,1.32,1.67,0.33,5.43,30.93,2.67,4.0,13.0,0.33,90.0
Santiago Ignacio Bueno,0,Wolves,4,1,9,3,1055,1010,1100,12.25,0.0,5.75,10.85,9.75,0.3,1.15,1.75,0.25,5.12,28.55,2.0,4.0,11.75,0.25,90.0
Santiago Ignacio Bueno,0,Wolves,2,0,10,3,1130,1140,1120,12.8,0.0,6.2,9.4,9.6,0.25,1.21,2.0,0.2,5.14,28.68,2.0,3.4,13.2,0.2,90.0
Santiago Ignacio Bueno,0,Wolves,1,0,11,3,1190,1160,1220,12.8,0.0,6.2,5.7,9.8,0.24,1.1,2.0,0.2,4.78,29.2,2.4,3.6,12.8,0.4,90.0
Santiago Ignacio Bueno,0,Wolves,3,1,17,3,1135,1100,1170,7.0,0.0,5.8,3.52,8.0,0.09,1.59,2.4,0.0,2.84,19.0,2.0,2.2,5.8,0.4,90.0
Santiago Ignacio Bueno,0,Wolves,7,0,18,4,1265,1210,1320,8.0,0.0,6.8,3.42,9.4,0.09,1.61,2.6,0.0,3.14,21.8,2.0,2.6,6.2,0.2,90.0
Santiago Ignacio Bueno,0,Wolves,6,1,20,3,1075,1050,1100,8.6,0.0,6.4,1.02,8.4,0.17,1.79,2.6,0.2,3.86,26.12,2.0,2.0,11.6,0.2,90.0
Santiago Ignacio Bueno,0,Wolves,2,0,21,3,1130,1130,1130,9.8,0.2,6.0,0.36,7.8,0.15,1.55,2.0,0.2,3.0,22.08,2.2,1.8,7.8,0.2,90.0
Santiago Ignacio Bueno,0,Wolves,6,1,22,3,1160,1170,1150,11.6,0.2,5.4,2.38,7.0,0.15,1.45,1.6,0.2,3.14,21.04,1.8,1.6,8.2,0.0,90.0
Santiago Ignacio Bueno,0,Wolves,1,0,23,4,1305,1230,1380,14.8,0.4,5.2,2.52,6.6,0.16,0.98,1.0,0.2,3.1,20.52,1.6,1.4,8.2,0.0,90.0
Santiago Ignacio Bueno,0,Wolves,2,1,24,3,1150,1100,1200,14.0,0.4,4.2,2.5,5.2,0.16,0.9,1.0,0.2,2.96,18.68,1.8,1.0,8.6,0.0,90.0
Saša Lukić,1,Fulham,6,1,4,3,1095,1080,1110,12.0,0.0,2.33,42.33,8.33,0.19,1.82,1.33,0.0,5.67,12.4,3.67,2.33,2.0,0.67,90.0
Saša Lukić,1,Fulham,1,1,5,3,1135,1100,1170,15.25,0.25,2.5,32.75,8.5,0.27,1.56,1.0,0.0,4.8,12.15,3.25,2.75,3.25,0.5,90.0
Saša Lukić,1,Fulham,4,0,6,3,1185,1170,1200,13.4,0.2,2.4,32.06,7.8,0.28,1.36,1.0,0.0,4.64,10.0,3.0,2.4,4.4,0.6,89.0
Saša Lukić,1,Fulham,1,0,7,3,1220,1240,1200,15.6,0.2,2.4,35.7,8.8,0.35,1.29,1.4,0.0,5.66,14.12,4.0,2.4,6.8,0.8,89.0
Saša Lukić,1,Fulham,9,0,9,3,1220,1180,1260,12.6,0.2,2.4,22.52,7.2,0.26,0.97,1.2,0.0,4.18,12.96,2.4,2.4,6.4,0.6,73.6
Saša Lukić,1,Fulham,0,0,11,3,1130,1130,1130,17.8,0.2,2.4,18.46,6.8,0.36,0.83,1.0,0.2,4.8,16.6,2.4,2.0,13.0,0.4,72.4
Saša Lukić,1,Fulham,1,1,14,4,1250,1210,1290,12.8,0.0,2.6,17.74,6.0,0.26,0.84,1.2,0.2,4.46,15.32,2.2,1.2,11.6,0.6,63.4
Saša Lukić,1,Fulham,5,1,17,3,1100,1100,1100,13.0,0.0,2.4,14.82,6.0,0.19,1.03,1.6,0.2,4.18,17.24,2.2,1.4,9.8,0.4,55.4
Saša Lukić,1,Fulham,3,0,18,3,1075,1050,1100,13.2,0.2,2.6,14.94,7.0,0.14,0.93,1.0,0.2,3.92,16.56,2.2,2.2,7.8,0.2,55.4
Saša Lukić,1,Fulham,6,0,19,3,1205,1150,1260,14.8,0.4,2.4,18.6,8.0,0.19,1.1,1.0,0.2,4.68,17.48,3.2,2.4,10.8,0.2,70.2
Saša Lukić,1,Fulham,2,1,20,4,1230,1170,1290,12.2,0.4,2.6,16.3,8.2,0.08,1.1,1.0,0.0,3.68,15.08,3.0,2.6,5.4,0.2,71.4
Saša Lukić,1,Fulham,2,0,22,3,1145,1100,1190,14.8,0.4,2.4,17.0,8.4,0.09,1.13,1.0,0.0,3.78,14.8,3.4,2.6,5.8,0.0,80.4
Sean Longstaff,1,Leeds,15,1,6,3,1150,1100,1200,15.67,0.33,1.67,6.1,10.33,0.05,0.94,0.67,0.0,2.37,13.67,4.33,4.33,4.0,0.0,87.33
Sean Longstaff,1,Leeds,2,1,7,3,1165,1130,1200,27.75,0.25,2.5,29.4,11.0,0.12,0.91,1.0,0.25,6.95,31.8,3.75,4.75,8.25,0.0,88.0
Sean Longstaff,1,Leeds,2,0,8,3,1095,1090,1100,26.4,0.2,2.0,37.76,10.6,0.18,0.83,1.2,0.2,7.36,28.2,4.0,4.6,7.6,0.0,88.4
Sean Longstaff,1,Leeds,6,1,9,3,1075,1050,1100,26.4,0.0,2.0,48.86,8.8,0.21,0.83,1.6,0.2,8.62,29.2,3.2,3.6,8.0,0.0,88.4
Sean Longstaff,1,Leeds,1,0,10,3,1160,1110,1210,29.8,0.0,2.2,51.58,9.4,0.23,0.79,1.6,0.2,9.32,34.52,3.2,4.0,7.0,0.0,88.4
Sean Longstaff,1,Leeds,1,0,11,3,1130,1110,1150,27.8,0.0,2.0,54.68,8.6,0.29,0.83,1.6,0.2,9.46,32.28,3.2,3.4,7.6,0.0,83.8
Sean Longstaff,1,Leeds,2,1,12,3,1145,1150,1140,17.4,0.0,1.8,35.58,7.6,0.22,1.01,1.6,0.0,5.62,17.36,3.2,2.6,3.4,0.2,80.4
Sepp van den Berg,0,Brentford,1,1,4,3,1180,1140,1220,13.33,0.33,11.67,0.53,12.33,0.08,1.53,1.67,0.0,3.77,28.53,3.33,0.67,8.67,0.0,90.0
Sepp van den Berg,0,Brentford,1,0,5,3,1130,1140,1120,11.75,0.25,10.25,0.48,11.0,0.06,1.46,1.75,0.0,3.15,24.5,2.75,0.75,6.5,0.0,90.0
Sepp van den Berg,0,Brentford,2,1,6,3,1135,1100,1170,10.0,0.2,9.4,0.44,10.0,0.05,1.37,2.0,0.0,2.74,21.72,2.8,0.6,5.2,0.0,90.0
Sepp van den Berg,0,Brentford,2,1,7,4,1250,1210,1290,10.6,0.2,7.8,0.4,8.0,0.14,1.41,1.6,0.0,3.22,17.76,2.6,0.2,14.0,0.0,90.0
Sepp van den Berg,0,Brentford,6,0,8,3,1075,1050,1100,8.0,0.0,5.8,2.5,6.0,0.15,1.34,1.8,0.0,3.06,13.68,3.0,0.2,14.4,0.0,90.0
Sepp van den Berg,0,Brentford,3,1,9,4,1230,1170,1290,11.0,0.2,5.4,2.52,5.6,0.16,1.1,1.4,0.0,3.02,12.8,2.6,0.2,14.8,0.0,90.0
Sepp van den Berg,0,Brentford,3,0,10,3,1205,1150,1260,10.4,0.2,6.4,2.58,6.6,0.16,1.31,1.4,0.0,3.36,16.12,3.0,0.2,14.8,0.0,90.0
Sepp van den Berg,0,Brentford,2,1,11,3,1160,1170,1150,11.2,0.2,7.0,2.68,7.6,0.17,1.25,1.2,0.0,3.66,18.56,3.2,0.6,15.2,0.0,90.0
Sepp van den Berg,0,Brentford,3,0,12,3,1160,1110,1210,11.2,0.2,7.6,2.7,8.6,0.2,0.92,1.2,0.0,3.4,20.28,3.4,1.0,10.8,0.0,90.0
Sepp van den Berg,0,Brentford,2,1,13,3,1055,1010,1100,11.4,0.2,9.0,0.64,10.4,0.19,0.99,1.4,0.0,3.58,23.08,3.6,1.4,11.8,0.0,90.0
Sepp van den Berg,0,Brentford,1,0,14,5,1375,1400,1350,9.0,0.0,8.8,2.62,10.2,0.19,1.12,1.6,0.0,3.86,23.16,3.8,1.4,12.6,0.0,90.0
Sepp van den Berg,0,Brentford,1,0,15,3,1175,1150,1200,9.4,0.0,8.0,2.6,9.2,0.2,1.01,1.6,0.0,3.6,20.2,4.0,1.2,13.0,0.0,90.0
Sepp van den Berg,0,Brentford,4,1,16,3,1095,1080,1110,8.6,0.0,7.0,2.8,8.0,0.19,1.31,1.6,0.0,3.28,16.88,3.6,1.0,13.0,0.0,90.0
Sepp van den Berg,0,Brentford,7,0,17,3,1085,1050,1120,10.0,0.0,8.4,2.9,9.0,0.03,1.53,1.6,0.0,2.58,18.72,3.4,0.6,4.2,0.0,90.0
Sepp van den Berg,0,Brentford,8,0,24,3,1185,1170,1200,12.8,0.2,8.8,3.02,9.2,0.03,1.54,1.2,0.0,2.56,19.04,3.4,0.4,3.6,0.2,90.0
Simon Adingra,1,Sunderland,1,0,7,3,1205,1150,1260,8.67,0.67,1.33,16.4,4.0,0.11,0.5,0.33,0.0,2.37,5.47,2.0,0.67,2.0,0.33,68.33
Simon Adingra,1,Sunderland,3,0,17,3,1160,1110,1210,7.5,0.5,1.25,16.82,3.5,0.1,0.68,0.75,0.0,2.42,6.1,1.5,0.75,1.5,0.25,60.25
Simon Adingra,1,Sunderland,10,1,18,3,1095,1080,1110,6.8,0.6,1.2,14.02,4.0,0.08,0.65,0.6,0.0,2.24,5.64,1.6,1.2,2.8,0.2,60.6
Simon Adingra,1,Sunderland,2,1,19,4,1250,1210,1290,12.0,0.4,1.8,14.38,5.0,0.12,1.02,0.8,0.2,3.6,14.76,1.8,1.4,6.8,0.2,62.4
Simon Adingra,1,Sunderland,2,0,20,3,1175,1150,1200,10.2,0.6,1.2,11.14,4.8,0.11,1.35,0.6,0.2,3.6,13.12,2.0,1.6,11.8,0.2,64.2
Simon Adingra,1,Sunderland,1,0,21,3,1175,1110,1240,8.2,0.4,1.2,8.8,4.8,0.12,1.37,0.8,0.2,3.28,11.48,2.2,1.4,13.0,0.2,63.6
Soungoutou Magassa,1,West Ham,11,0,14,3,1205,1150,1260,6.0,0.0,2.0,5.4,6.33,0.01,1.1,1.0,0.0,1.43,8.73,2.67,1.67,0.0,0.67,61.67
Soungoutou Magassa,1,West Ham,4,1,16,3,1145,1150,1140,13.5,0.0,3.0,4.77,9.25,0.08,1.22,1.0,0.25,2.78,17.5,4.0,2.25,5.25,0.5,68.75
Soungoutou Magassa,1,West Ham,2,0,17,4,1305,1230,1380,15.0,0.0,3.0,6.52,10.4,0.07,1.08,1.4,0.2,3.06,18.2,4.6,2.8,5.6,0.4,71.0
Soungoutou Magassa,1,West Ham,5,1,18,3,1090,1080,1100,17.0,0.0,3.4,6.28,11.0,0.07,1.37,1.8,0.2,3.04,18.36,4.8,2.8,5.6,0.2,77.4
Soungoutou Magassa,1,West Ham,2,1,19,3,1150,1090,1210,21.4,0.2,3.4,8.52,12.6,0.11,1.19,1.6,0.2,3.58,20.08,5.6,3.6,7.2,0.2,81.8
Soungoutou Magassa,1,West Ham,1,0,20,3,1085,1050,1120,23.2,0.2,3.4,9.24,13.0,0.11,1.59,1.8,0.2,3.74,20.96,5.8,3.8,7.2,0.0,84.6
Sven Botman,0,Newcastle,6,1,7,3,1100,1100,1100,22.33,0.67,10.33,3.63,11.0,0.0,1.07,0.67,0.0,3.33,28.4,4.67,0.67,1.33,0.0,82.33
Sven Botman,0,Newcastle,1,0,8,3,1160,1110,1210,24.5,0.75,9.25,5.43,9.75,0.08,0.88,0.5,0.0,3.75,26.45,5.25,0.5,5.75,0.0,84.25
Sven Botman,0,Newcastle,2,1,9,3,1090,1080,1100,20.4,0.6,8.4,4.6,9.0,0.07,0.88,0.8,0.0,3.58,24.28,4.8,0.6,7.0,0.0,85.4
Sven Botman,0,Newcastle,-1,0,10,3,1075,1050,1100,15.2,0.4,7.8,4.54,8.0,0.07,1.03,1.0,0.0,3.46,21.96,4.0,0.2,8.2,0.0,84.0
Sven Botman,0,Newcastle,3,0,11,3,1175,1110,1240,9.6,0.2,6.2,6.74,6.8,0.08,1.0,1.4,0.0,3.34,18.12,3.4,0.6,8.6,0.0,78.8
Sven Botman,0,Newcastle,5,0,22,3,1085,1050,1120,9.2,0.2,5.2,4.82,5.8,0.08,1.12,1.6,0.0,2.74,14.84,4.4,0.6,7.8,0.0,78.8
Sven Botman,0,Newcastle,3,1,23,3,1145,1150,1140,7.6,0.2,4.6,2.84,5.2,0.01,1.12,1.6,0.0,2.1,13.24,3.6,0.6,4.8,0.2,78.8
Sávio Moreira de Oliveira,1,Man City,1,0,9,3,1185,1170,1200,13.67,0.67,0.67,15.7,4.33,0.2,0.68,0.33,0.0,4.93,12.0,3.33,0.33,22.0,0.0,78.33
Sávio Moreira de Oliveira,1,Man City,1,0,19,3,1145,1120,1170,10.5,0.5,0.75,14.25,5.25,0.19,0.72,0.5,0.0,4.53,10.4,3.75,0.75,20.75,0.25,79.5
Tanaka Ao,1,Leeds,2,0,10,3,1160,1110,1210,6.0,0.67,0.67,9.5,4.0,0.07,0.94,1.33,0.0,1.3,0.73,3.33,0.0,3.33,0.0,72.67
Tanaka Ao,1,Leeds,4,0,13,4,1305,1230,1380,7.25,0.5,1.25,8.62,5.25,0.05,1.13,1.25,0.0,1.23,1.55,3.75,0.25,2.5,0.0,69.5
Tanaka Ao,1,Leeds,9,1,14,3,1180,1140,1220,8.4,0.4,1.6,7.98,6.8,0.09,1.52,1.6,0.0,1.44,3.92,4.0,1.2,2.8,0.0,73.6
Tanaka Ao,1,Leeds,2,0,16,3,1175,1110,1240,11.0,0.2,1.6,3.4,6.0,0.12,1.55,1.8,0.2,1.6,9.36,3.2,1.2,3.6,0.0,68.8
Tijjani Reijnders,1,Man City,3,1,4,3,1135,1100,1170,20.33,0.33,0.67,20.37,4.33,0.19,1.32,1.33,0.33,5.4,22.33,2.67,1.0,11.0,0.33,90.0
Tijjani Reijnders,1,Man City,9,0,5,5,1375,1400,1350,17.25,0.5,1.25,20.1,5.0,0.23,1.37,1.0,0.25,5.35,18.75,2.75,1.0,14.5,0.25,90.0
Tijjani Reijnders,1,Man City,2,1,6,3,1055,1010,1100,19.0,0.4,2.0,20.44,6.4,0.21,1.29,1.0,0.2,5.68,21.24,3.6,0.8,15.0,0.2,90.0
Tijjani Reijnders,1,Man City,3,0,7,3,1175,1110,1240,16.0,0.2,2.4,17.9,7.0,0.18,1.26,1.2,0.0,4.44,13.4,3.8,0.8,13.0,0.0,88.4
Tijjani Reijnders,1,Man City,1,1,8,3,1100,1110,1090,16.4,0.4,2.6,20.54,6.6,0.21,1.18,0.8,0.0,5.24,14.48,3.4,0.6,17.4,0.0,85.4
Tijjani Reijnders,1,Man City,1,0,9,3,1185,1170,1200,16.2,0.4,2.6,19.42,6.2,0.26,0.85,0.4,0.0,5.38,13.68,3.0,0.6,20.6,0.0,79.0
Tijjani Reijnders,1,Man City,3,1,13,3,1095,1080,1110,14.4,0.2,2.2,16.42,5.4,0.2,0.71,0.6,0.0,4.42,12.08,2.8,0.4,16.6,0.2,76.0
Tijjani Reijnders,1,Man City,7,0,14,3,1130,1140,1120,14.4,0.2,1.6,16.06,4.0,0.28,0.8,0.8,0.0,3.88,7.92,1.8,0.6,15.8,0.2,72.8
Tijjani Reijnders,1,Man City,3,0,16,3,1205,1150,1260,17.8,0.2,1.0,18.24,3.6,0.44,0.85,1.4,0.2,4.64,13.24,2.2,0.4,16.0,0.2,72.6
Tijjani Reijnders,1,Man City,8,1,17,3,1075,1050,1100,16.2,0.2,1.4,14.96,4.2,0.4,1.05,1.4,0.2,4.2,13.08,2.2,0.6,15.0,0.2,74.4
Tijjani Reijnders,1,Man City,8,0,18,3,1130,1110,1150,18.0,0.4,1.2,10.82,4.4,0.38,1.07,1.4,0.4,5.08,18.76,2.8,0.4,22.4,0.2,76.0
Tijjani Reijnders,1,Man City,10,1,20,3,1180,1140,1220,23.2,0.4,1.0,14.42,4.4,0.46,1.01,1.4,0.6,6.56,25.48,3.0,0.4,25.8,0.0,75.4
Tijjani Reijnders,1,Man City,2,1,21,3,1150,1090,1210,23.6,0.6,1.0,17.54,4.6,0.42,0.83,1.0,0.8,7.68,31.4,3.4,0.2,27.8,0.0,74.4
Tijjani Reijnders,1,Man City,3,1,23,3,1070,1050,1090,18.8,0.6,1.6,15.24,4.6,0.26,0.93,0.4,0.6,6.88,25.44,2.8,0.2,28.0,0.0,76.2
Tim Iroegbunam,1,Everton,5,1,11,3,1090,1080,1100,5.33,1.0,3.33,1.7,8.67,0.04,0.98,0.0,0.0,1.17,8.73,4.33,1.0,1.0,1.0,68.33
Tim Iroegbunam,1,Everton,1,1,13,3,1160,1170,1150,8.5,1.0,2.5,4.15,7.25,0.04,0.83,0.0,0.0,1.8,11.4,3.5,1.25,2.25,1.0,67.75
Tim Iroegbunam,1,Everton,4,0,14,3,1220,1240,1200,7.0,0.8,2.0,4.18,6.2,0.03,0.89,0.6,0.0,1.5,9.12,3.0,1.2,1.8,0.8,63.2
Tim Iroegbunam,1,Everton,4,1,17,5,1300,1340,1260,9.2,0.8,1.6,4.38,7.4,0.04,0.8,0.6,0.0,1.52,8.88,3.8,2.0,2.0,0.8,67.2
Tim Iroegbunam,1,Everton,4,0,18,3,1095,1090,1100,11.6,0.6,1.0,4.1,7.6,0.03,0.9,0.8,0.0,1.6,10.2,3.2,3.4,1.8,0.6,71.2
Tim Iroegbunam,1,Everton,5,0,19,3,1130,1110,1150,13.0,0.6,1.2,6.7,8.8,0.11,1.08,0.8,0.0,2.1,11.92,3.6,4.0,2.6,0.6,76.2
Tim Iroegbunam,1,Everton,4,1,20,3,1135,1100,1170,10.6,0.6,1.8,4.66,10.6,0.11,1.32,0.8,0.0,1.7,10.8,4.2,4.6,1.8,0.4,81.0
Tim Iroegbunam,1,Everton,7,1,21,3,1070,1050,1090,12.4,0.6,2.2,4.24,13.4,0.12,1.49,0.8,0.0,2.0,13.24,5.6,5.6,2.6,0.4,87.2
Timothy Castagne,0,Fulham,1,0,7,3,1220,1240,1200,3.67,0.0,3.67,12.87,5.33,0.16,1.61,2.0,0.0,3.53,12.6,3.0,1.67,10.0,0.0,70.0
Timothy Castagne,0,Fulham,2,1,8,5,1300,1340,1260,4.0,0.0,4.25,12.77,6.0,0.14,1.48,2.25,0.0,3.4,12.6,3.75,1.75,8.75,0.0,75.0
Timothy Castagne,0,Fulham,1,1,15,3,1165,1150,1180,5.2,0.0,4.4,10.36,6.6,0.11,1.56,2.0,0.0,3.08,13.52,3.0,2.2,7.0,0.0,78.0
Timothy Castagne,0,Fulham,1,1,20,4,1230,1170,1290,5.4,0.0,4.4,11.64,6.8,0.04,1.59,2.2,0.0,2.98,14.56,3.4,2.4,3.6,0.0,83.8
Timothy Castagne,0,Fulham,1,1,21,3,1180,1140,1220,8.8,0.0,5.8,14.62,7.8,0.06,1.42,2.2,0.0,3.46,17.44,3.8,2.0,2.6,0.0,90.0
